,age,california_region,total_rooms,total_bedrooms,population,households,median_house_value
16552,de_0_ate_18,norte,1575.0,262.0,716.0,259.0,244600.0
16553,ate_29,norte,4976.0,711.0,1926.0,625.0,381300.0
16554,de_0_ate_18,norte,3201.0,527.0,1244.0,495.0,202900.0
16555,de_0_ate_18,norte,1811.0,406.0,718.0,403.0,141300.0
16556,ate_37,norte,2796.0,588.0,1346.0,562.0,169700.0
16557,ate_29,norte,2723.0,529.0,1150.0,520.0,191900.0
16558,ate_37,norte,2826.0,627.0,1767.0,628.0,141400.0
16559,ate_37,norte,1315.0,240.0,650.0,228.0,306000.0
16560,ate_29,norte,1445.0,244.0,510.0,207.0,430000.0
16561,de_0_ate_18,norte,254.0,50.0,66.0,29.0,112500.0
16562,ate_29,norte,2199.0,527.0,744.0,316.0,72400.0
16563,de_0_ate_18,norte,1245.0,234.0,517.0,187.0,93400.0
16564,ate_29,norte,3364.0,501.0,1442.0,506.0,313000.0
16565,ate_37,norte,1943.0,337.0,711.0,318.0,183000.0
16566,acima_37,norte,1449.0,281.0,636.0,295.0,161200.0
16567,ate_37,norte,1356.0,241.0,620.0,216.0,168300.0
16568,de_0_ate_18,norte,6322.0,1001.0,2969.0,1043.0,214000.0
16569,de_0_ate_18,norte,5496.0,1374.0,2502.0,1189.0,177500.0
16570,de_0_ate_18,norte,1689.0,254.0,921.0,270.0,191800.0
16571,de_0_ate_18,norte,1683.0,341.0,880.0,327.0,160200.0
16572,de_0_ate_18,norte,3091.0,697.0,1602.0,682.0,135500.0
16573,de_0_ate_18,norte,3876.0,782.0,2146.0,764.0,165400.0
16574,de_0_ate_18,norte,2536.0,414.0,1400.0,426.0,172400.0
16575,ate_37,norte,3919.0,743.0,1693.0,693.0,292100.0
16576,ate_37,norte,2344.0,434.0,1066.0,384.0,285000.0
16577,ate_29,norte,793.0,148.0,186.0,59.0,162500.0
16578,ate_29,norte,1177.0,224.0,181.0,105.0,134700.0
16579,acima_37,norte,1384.0,284.0,582.0,224.0,210000.0
16580,ate_37,norte,2891.0,459.0,1012.0,441.0,240200.0
16581,acima_37,norte,904.0,154.0,310.0,144.0,190600.0
16582,acima_37,norte,2015.0,335.0,640.0,315.0,240500.0
16583,acima_37,norte,883.0,202.0,401.0,194.0,178300.0
16584,acima_37,norte,709.0,182.0,547.0,172.0,165000.0
16585,ate_37,norte,1304.0,343.0,822.0,304.0,157800.0
16586,ate_29,norte,1585.0,412.0,1362.0,424.0,114100.0
16587,de_0_ate_18,norte,4922.0,1211.0,2557.0,1088.0,168100.0
16588,de_0_ate_18,norte,5817.0,878.0,2538.0,876.0,227100.0
16589,de_0_ate_18,norte,1328.0,187.0,607.0,197.0,257800.0
16590,de_0_ate_18,norte,2313.0,411.0,954.0,397.0,146500.0
16591,ate_29,norte,2987.0,676.0,1782.0,688.0,154500.0
16592,ate_29,norte,1887.0,381.0,1060.0,364.0,160400.0
16593,ate_29,norte,1584.0,295.0,846.0,295.0,156300.0
16594,de_0_ate_18,norte,3155.0,580.0,1208.0,501.0,258100.0
16595,acima_37,norte,2090.0,387.0,1053.0,377.0,310300.0
16596,acima_37,norte,1410.0,308.0,624.0,292.0,309100.0
16597,ate_29,norte,41.0,18.0,94.0,10.0,55000.0
16598,de_0_ate_18,norte,5645.0,830.0,2324.0,769.0,330900.0
16599,acima_37,norte,1574.0,376.0,844.0,369.0,169400.0
16600,acima_37,norte,1974.0,482.0,965.0,458.0,159300.0
16601,ate_37,norte,2175.0,516.0,1087.0,477.0,167200.0
16602,ate_29,norte,3220.0,603.0,1299.0,591.0,213300.0
16603,acima_37,norte,2259.0,537.0,957.0,520.0,188800.0
16604,acima_37,norte,3118.0,561.0,1275.0,530.0,222100.0
16605,acima_37,norte,2739.0,573.0,1223.0,569.0,185400.0
16606,acima_37,norte,988.0,283.0,475.0,242.0,258300.0
16607,ate_29,norte,966.0,251.0,462.0,230.0,350000.0
16608,acima_37,norte,1439.0,325.0,738.0,316.0,129900.0
16609,acima_37,norte,1689.0,526.0,1071.0,529.0,124000.0
16610,ate_29,norte,1569.0,414.0,1031.0,368.0,129200.0
16611,de_0_ate_18,norte,1690.0,464.0,833.0,445.0,140600.0
16612,de_0_ate_18,norte,2355.0,345.0,1014.0,348.0,253000.0
16613,de_0_ate_18,norte,2242.0,699.0,1203.0,642.0,104200.0
16614,ate_29,norte,2744.0,588.0,1493.0,557.0,162000.0
16615,ate_29,norte,1249.0,335.0,699.0,308.0,121600.0
16616,de_0_ate_18,norte,4011.0,936.0,2064.0,914.0,157600.0
16617,ate_29,norte,1250.0,257.0,437.0,188.0,242600.0
16618,ate_37,norte,2781.0,617.0,890.0,310.0,96600.0
16619,de_0_ate_18,norte,7042.0,1100.0,2936.0,1043.0,240800.0
16620,ate_29,norte,2296.0,356.0,902.0,334.0,289100.0
16621,ate_37,norte,1706.0,415.0,990.0,394.0,164800.0
16622,ate_37,norte,1445.0,309.0,795.0,308.0,157000.0
16623,acima_37,norte,188.0,62.0,301.0,72.0,129200.0
16624,acima_37,norte,1059.0,281.0,627.0,273.0,137500.0
16625,acima_37,norte,707.0,166.0,458.0,172.0,140400.0
16626,ate_37,norte,2020.0,476.0,1408.0,437.0,131100.0
16627,ate_37,norte,2099.0,406.0,1156.0,401.0,152300.0
16628,ate_29,norte,1168.0,253.0,937.0,248.0,146000.0
16629,de_0_ate_18,norte,3049.0,609.0,1675.0,618.0,162500.0
16630,ate_29,norte,1644.0,294.0,801.0,291.0,248000.0
16631,ate_29,norte,2200.0,414.0,950.0,367.0,94200.0
16632,ate_29,norte,1618.0,395.0,425.0,244.0,111500.0
16633,de_0_ate_18,norte,1834.0,391.0,994.0,390.0,156500.0
16634,de_0_ate_18,norte,2324.0,754.0,1026.0,677.0,150000.0
16635,ate_37,norte,1120.0,297.0,659.0,274.0,145000.0
16636,ate_29,norte,1073.0,241.0,652.0,238.0,146200.0
16637,ate_29,norte,2919.0,508.0,1711.0,500.0,140300.0
16638,de_0_ate_18,norte,3265.0,690.0,1629.0,629.0,167600.0
16639,ate_29,norte,1446.0,296.0,884.0,295.0,150000.0
16640,acima_37,norte,1389.0,309.0,841.0,288.0,183300.0
16641,acima_37,norte,743.0,155.0,434.0,162.0,209600.0
16642,ate_37,norte,3941.0,645.0,1668.0,620.0,317700.0
16643,de_0_ate_18,norte,255.0,73.0,85.0,38.0,14999.0
16644,de_0_ate_18,norte,4515.0,909.0,1554.0,528.0,90800.0
16645,de_0_ate_18,norte,1426.0,287.0,525.0,260.0,161700.0
16646,ate_29,norte,2696.0,496.0,1296.0,514.0,179200.0
16647,de_0_ate_18,norte,3064.0,588.0,1704.0,590.0,170900.0
16648,ate_29,norte,2819.0,612.0,1644.0,546.0,147900.0
16649,de_0_ate_18,norte,2287.0,497.0,1240.0,493.0,164300.0
16650,de_0_ate_18,norte,4670.0,1007.0,2430.0,962.0,142300.0
16651,acima_37,norte,2050.0,434.0,1073.0,416.0,141000.0
16652,de_0_ate_18,norte,6719.0,1016.0,2699.0,997.0,254200.0
16653,de_0_ate_18,norte,4196.0,638.0,1713.0,615.0,252100.0
16654,de_0_ate_18,norte,2653.0,606.0,1693.0,586.0,146900.0
16655,de_0_ate_18,norte,4323.0,1020.0,2566.0,728.0,142800.0
16656,ate_37,norte,1599.0,345.0,1086.0,314.0,149100.0
16657,de_0_ate_18,norte,3150.0,588.0,1857.0,610.0,165000.0
16658,ate_29,norte,2153.0,461.0,903.0,314.0,123200.0
16659,de_0_ate_18,norte,2073.0,388.0,826.0,375.0,224100.0
16660,de_0_ate_18,norte,4794.0,767.0,2252.0,768.0,213100.0
16661,de_0_ate_18,norte,5823.0,1104.0,2864.0,1041.0,183600.0
16662,de_0_ate_18,norte,4376.0,797.0,1809.0,746.0,180000.0
16663,de_0_ate_18,norte,2895.0,524.0,1633.0,534.0,170200.0
16664,ate_37,norte,2260.0,374.0,958.0,359.0,222400.0
16665,ate_29,norte,712.0,140.0,293.0,100.0,119400.0
16666,ate_37,norte,2611.0,475.0,1293.0,463.0,197500.0
16667,ate_37,norte,2054.0,324.0,843.0,306.0,290700.0
16668,ate_37,norte,3201.0,542.0,1869.0,519.0,268000.0
16669,de_0_ate_18,norte,1601.0,323.0,661.0,269.0,108900.0
16670,de_0_ate_18,norte,3659.0,652.0,1889.0,632.0,250800.0
16671,ate_29,norte,2511.0,549.0,1052.0,527.0,192000.0
16672,de_0_ate_18,norte,4143.0,656.0,1569.0,629.0,345300.0
16673,acima_37,norte,1351.0,277.0,1011.0,297.0,144000.0
16674,ate_29,norte,795.0,163.0,414.0,162.0,175000.0
16675,de_0_ate_18,norte,3851.0,818.0,1352.0,560.0,71700.0
16676,ate_29,norte,1798.0,395.0,685.0,331.0,66800.0
16677,ate_29,norte,952.0,200.0,321.0,128.0,89000.0
16678,ate_29,norte,4839.0,918.0,2755.0,841.0,248300.0
16679,de_0_ate_18,norte,6837.0,1417.0,3468.0,1405.0,191000.0
16680,de_0_ate_18,norte,4967.0,885.0,2581.0,915.0,185600.0
16681,de_0_ate_18,norte,1880.0,467.0,798.0,342.0,65000.0
16682,ate_29,norte,2273.0,474.0,1124.0,420.0,166700.0
16683,ate_29,norte,1634.0,315.0,909.0,317.0,257200.0
16684,ate_37,norte,2378.0,476.0,957.0,362.0,253100.0
16685,de_0_ate_18,norte,2050.0,471.0,588.0,195.0,88900.0
16686,de_0_ate_18,norte,2289.0,611.0,919.0,540.0,139300.0
16687,ate_29,norte,3580.0,611.0,1634.0,567.0,248600.0
16688,ate_29,norte,2399.0,389.0,1131.0,391.0,293900.0
16689,ate_29,norte,1615.0,366.0,815.0,337.0,238800.0
16690,ate_37,norte,2176.0,385.0,1117.0,374.0,188600.0
16691,acima_37,norte,2720.0,501.0,987.0,364.0,201700.0
16692,de_0_ate_18,norte,6190.0,1088.0,2967.0,1000.0,195100.0
16693,ate_29,norte,1823.0,360.0,907.0,317.0,172900.0
16694,ate_29,norte,1551.0,236.0,555.0,243.0,304700.0
16695,ate_37,norte,701.0,182.0,489.0,168.0,169300.0
16696,acima_37,norte,2406.0,423.0,1054.0,426.0,215900.0
16697,ate_37,norte,1437.0,257.0,752.0,245.0,240900.0
16698,ate_29,norte,1288.0,243.0,593.0,220.0,233700.0
16699,ate_29,norte,2565.0,479.0,1227.0,467.0,259900.0
16700,ate_29,norte,3067.0,569.0,1602.0,550.0,244100.0
16701,ate_29,norte,2191.0,495.0,679.0,371.0,94700.0
16702,de_0_ate_18,norte,289.0,49.0,191.0,54.0,113900.0
16703,de_0_ate_18,norte,1383.0,347.0,719.0,296.0,77800.0
16704,de_0_ate_18,norte,1318.0,296.0,567.0,276.0,93800.0
16705,de_0_ate_18,norte,640.0,134.0,268.0,90.0,100000.0
16706,de_0_ate_18,norte,5199.0,1023.0,2036.0,890.0,168800.0
16707,acima_37,norte,2217.0,451.0,1019.0,428.0,178500.0
16708,ate_29,norte,1765.0,394.0,868.0,388.0,260300.0
16709,ate_37,norte,2756.0,551.0,1381.0,531.0,237300.0
16710,ate_29,norte,2191.0,391.0,1065.0,404.0,204600.0
16711,de_0_ate_18,norte,1688.0,292.0,793.0,280.0,216900.0
16712,ate_37,norte,1858.0,367.0,701.0,297.0,270700.0
16713,ate_29,norte,1580.0,318.0,753.0,252.0,88500.0
16714,ate_29,norte,3328.0,550.0,1309.0,512.0,266200.0
16715,de_0_ate_18,norte,1762.0,293.0,810.0,297.0,305000.0
16716,ate_29,norte,3127.0,674.0,1015.0,448.0,78800.0
16717,ate_29,norte,1592.0,327.0,647.0,253.0,136800.0
16718,ate_37,norte,2597.0,522.0,1231.0,499.0,174000.0
16719,acima_37,norte,1753.0,380.0,982.0,380.0,183300.0
16720,ate_37,norte,1534.0,292.0,716.0,288.0,209500.0
16721,acima_37,norte,1166.0,223.0,584.0,225.0,244400.0
16722,acima_37,norte,2602.0,509.0,691.0,343.0,261500.0
16723,de_0_ate_18,norte,1927.0,427.0,810.0,321.0,86500.0
16724,ate_37,norte,4073.0,718.0,2053.0,629.0,228000.0
16725,acima_37,norte,1514.0,348.0,767.0,354.0,160000.0
16726,ate_29,norte,2676.0,521.0,1456.0,500.0,173700.0
16727,ate_29,norte,3894.0,776.0,1832.0,715.0,187800.0
16728,ate_37,norte,1987.0,387.0,1065.0,347.0,172200.0
16729,ate_29,norte,1125.0,231.0,521.0,196.0,106300.0
16730,ate_29,norte,1563.0,314.0,737.0,305.0,249200.0
16731,ate_29,norte,3404.0,628.0,1641.0,585.0,276200.0
16732,de_0_ate_18,norte,712.0,131.0,270.0,90.0,102100.0
16733,de_0_ate_18,norte,411.0,114.0,26.0,19.0,73500.0
16734,ate_29,norte,1214.0,247.0,504.0,223.0,105700.0
16735,ate_29,norte,2388.0,437.0,1015.0,381.0,268300.0
16736,ate_29,norte,2900.0,538.0,1445.0,515.0,296800.0
16737,de_0_ate_18,norte,2017.0,369.0,931.0,336.0,267500.0
16738,ate_37,norte,1277.0,263.0,600.0,241.0,61700.0
16739,acima_37,norte,1295.0,240.0,534.0,179.0,98900.0
16740,acima_37,norte,1314.0,277.0,649.0,232.0,73600.0
16741,de_0_ate_18,norte,2483.0,544.0,835.0,380.0,143200.0
16742,acima_37,norte,1275.0,218.0,627.0,185.0,163500.0
16743,acima_37,norte,89.0,18.0,86.0,27.0,72500.0
16744,acima_37,norte,202.0,42.0,142.0,39.0,68300.0
16745,ate_29,norte,1236.0,238.0,601.0,261.0,100300.0
16746,ate_29,norte,789.0,208.0,295.0,108.0,95000.0
16747,ate_29,norte,1128.0,229.0,621.0,210.0,93500.0
16748,de_0_ate_18,norte,2374.0,557.0,723.0,427.0,95800.0
16749,acima_37,norte,2469.0,519.0,1137.0,474.0,146500.0
16750,ate_29,norte,2021.0,353.0,912.0,329.0,251900.0
16751,ate_29,norte,1968.0,350.0,852.0,308.0,269800.0
16752,ate_29,norte,4017.0,792.0,1634.0,619.0,62000.0
16753,ate_29,norte,341.0,64.0,146.0,57.0,166300.0
16754,acima_37,norte,3131.0,624.0,1591.0,568.0,80700.0
16755,de_0_ate_18,norte,1548.0,295.0,605.0,250.0,119000.0
16756,ate_29,norte,2067.0,384.0,904.0,333.0,134200.0
16757,ate_29,norte,4288.0,789.0,1800.0,660.0,79600.0
16758,ate_29,norte,3758.0,798.0,1685.0,757.0,91200.0
16759,ate_29,norte,2562.0,500.0,1128.0,414.0,262500.0
16760,ate_29,norte,1284.0,265.0,628.0,219.0,200000.0
16761,ate_29,norte,4050.0,712.0,2072.0,636.0,287800.0
16762,ate_37,norte,1530.0,266.0,728.0,250.0,266700.0
16763,acima_37,norte,1141.0,239.0,505.0,184.0,148800.0
16764,acima_37,norte,2280.0,492.0,807.0,366.0,117000.0
16765,acima_37,norte,3169.0,719.0,777.0,344.0,117100.0
16766,de_0_ate_18,norte,1498.0,331.0,574.0,242.0,94200.0
16767,acima_37,norte,1548.0,328.0,863.0,287.0,151300.0
16768,ate_37,norte,1637.0,297.0,753.0,270.0,93100.0
16769,acima_37,norte,2530.0,524.0,940.0,361.0,122900.0
16770,ate_29,norte,1982.0,358.0,308.0,132.0,240900.0
16771,acima_37,norte,3939.0,860.0,1257.0,571.0,98700.0
16772,acima_37,norte,3234.0,746.0,1112.0,470.0,132700.0
16773,ate_37,norte,4450.0,939.0,1328.0,590.0,162100.0
16774,de_0_ate_18,norte,1582.0,301.0,851.0,273.0,164100.0
16775,ate_37,norte,1565.0,390.0,759.0,311.0,153100.0
16776,de_0_ate_18,norte,3223.0,637.0,851.0,418.0,364800.0
16777,ate_29,norte,360.0,96.0,131.0,74.0,133300.0
16778,ate_37,norte,2697.0,529.0,1417.0,535.0,134100.0
16779,ate_37,norte,914.0,147.0,394.0,132.0,246200.0
16780,acima_37,norte,1179.0,282.0,354.0,176.0,118300.0
16781,acima_37,norte,1717.0,389.0,916.0,367.0,138800.0
16782,ate_37,norte,2157.0,487.0,768.0,322.0,136900.0
16783,acima_37,norte,2154.0,499.0,524.0,259.0,120000.0
16784,de_0_ate_18,norte,1496.0,298.0,778.0,284.0,268800.0
16785,de_0_ate_18,norte,4047.0,769.0,1998.0,673.0,171900.0
16786,ate_37,norte,3977.0,930.0,1387.0,582.0,132500.0
16787,ate_29,norte,1098.0,193.0,353.0,145.0,92600.0
16788,ate_37,norte,855.0,217.0,280.0,139.0,112500.0
16789,ate_37,norte,2773.0,679.0,1066.0,424.0,63300.0
16790,ate_29,norte,3297.0,676.0,923.0,373.0,232600.0
16791,ate_37,norte,1143.0,208.0,454.0,188.0,116100.0
16792,ate_37,norte,1211.0,247.0,697.0,251.0,94900.0
16793,ate_29,norte,3109.0,712.0,1643.0,638.0,164400.0
16794,ate_29,norte,2745.0,504.0,1421.0,430.0,137500.0
16795,ate_29,norte,1091.0,217.0,539.0,201.0,61500.0
16796,ate_29,norte,1650.0,377.0,675.0,282.0,84700.0
16797,ate_29,norte,608.0,143.0,281.0,108.0,70000.0
16798,ate_29,norte,1026.0,205.0,424.0,152.0,154200.0
16799,ate_29,norte,2163.0,436.0,1048.0,358.0,95800.0
16800,ate_37,norte,418.0,82.0,327.0,81.0,120800.0
16801,ate_37,norte,98.0,28.0,18.0,8.0,14999.0
16802,de_0_ate_18,norte,2240.0,327.0,1030.0,308.0,214900.0
16803,ate_37,norte,1904.0,331.0,816.0,325.0,161900.0
16804,ate_29,norte,1451.0,278.0,695.0,254.0,73700.0
16805,ate_29,norte,3066.0,570.0,1558.0,535.0,134200.0
16806,ate_29,norte,243.0,55.0,115.0,54.0,175000.0
16807,ate_29,norte,1542.0,291.0,821.0,285.0,118800.0
16808,de_0_ate_18,norte,2577.0,495.0,1232.0,488.0,125600.0
16809,acima_37,norte,267.0,57.0,196.0,60.0,70000.0
16810,de_0_ate_18,norte,1908.0,484.0,1195.0,467.0,82300.0
16811,ate_29,norte,990.0,238.0,592.0,225.0,96200.0
16812,de_0_ate_18,norte,1620.0,396.0,878.0,399.0,109200.0
16813,ate_29,norte,1474.0,417.0,1065.0,401.0,84400.0
16814,de_0_ate_18,norte,241.0,84.0,152.0,61.0,48800.0
16815,de_0_ate_18,norte,3145.0,693.0,1560.0,647.0,149300.0
16816,de_0_ate_18,norte,2772.0,576.0,1501.0,584.0,142100.0
16817,acima_37,norte,1370.0,258.0,617.0,228.0,112900.0
16818,ate_37,norte,2685.0,675.0,1367.0,626.0,108900.0
16819,acima_37,norte,1419.0,262.0,661.0,278.0,114600.0
16820,ate_29,norte,1531.0,266.0,822.0,234.0,127400.0
16821,de_0_ate_18,norte,1890.0,342.0,877.0,312.0,159800.0
16822,ate_29,norte,1573.0,361.0,847.0,330.0,49600.0
16823,ate_29,norte,1848.0,449.0,396.0,150.0,41300.0
16824,de_0_ate_18,norte,5569.0,1106.0,3148.0,1088.0,142900.0
16825,acima_37,norte,1348.0,265.0,639.0,270.0,115200.0
16826,ate_37,norte,1166.0,216.0,504.0,203.0,122100.0
16827,ate_29,norte,2075.0,435.0,991.0,377.0,60300.0
16828,ate_29,norte,804.0,121.0,448.0,140.0,147100.0
16829,ate_37,norte,1176.0,211.0,529.0,217.0,144000.0
16830,ate_29,norte,1435.0,304.0,746.0,259.0,57900.0
16831,acima_37,norte,1460.0,311.0,569.0,176.0,131300.0
16832,ate_29,norte,3658.0,764.0,1278.0,518.0,157500.0
16833,ate_29,norte,2344.0,532.0,1117.0,424.0,64600.0
16834,de_0_ate_18,norte,661.0,146.0,131.0,57.0,56700.0
16835,ate_29,norte,2085.0,432.0,1133.0,402.0,92600.0
16836,de_0_ate_18,norte,2342.0,535.0,1064.0,433.0,96600.0
16837,ate_29,norte,2821.0,628.0,1636.0,615.0,84000.0
16838,ate_29,norte,5372.0,1051.0,3002.0,992.0,131100.0
16839,ate_29,norte,1619.0,346.0,904.0,295.0,77200.0
16840,ate_29,norte,1321.0,338.0,779.0,327.0,71800.0
16841,acima_37,norte,1748.0,362.0,808.0,330.0,76900.0
16842,ate_29,norte,1081.0,254.0,715.0,275.0,71500.0
16843,de_0_ate_18,norte,1087.0,254.0,522.0,202.0,144500.0
16844,ate_37,norte,1551.0,321.0,857.0,288.0,115400.0
16845,ate_37,norte,2780.0,470.0,1281.0,479.0,96000.0
16846,ate_29,norte,1941.0,477.0,1000.0,390.0,54400.0
16847,ate_29,norte,3946.0,813.0,1899.0,730.0,124600.0
16848,de_0_ate_18,norte,4086.0,831.0,2111.0,758.0,104400.0
16849,ate_29,norte,1654.0,369.0,669.0,273.0,65400.0
16850,de_0_ate_18,norte,449.0,151.0,141.0,53.0,87500.0
16851,ate_29,norte,133.0,35.0,87.0,37.0,67500.0
16852,de_0_ate_18,norte,619.0,160.0,287.0,104.0,79200.0
16853,ate_29,norte,518.0,108.0,216.0,80.0,64500.0
16854,de_0_ate_18,norte,5409.0,1019.0,594.0,327.0,295400.0
16855,ate_29,norte,2680.0,599.0,918.0,345.0,75000.0
16856,acima_37,norte,1706.0,355.0,506.0,211.0,165600.0
16857,ate_29,norte,2251.0,510.0,1032.0,369.0,101000.0
16858,de_0_ate_18,norte,1839.0,489.0,887.0,332.0,100000.0
16859,de_0_ate_18,norte,5202.0,1037.0,1742.0,803.0,176100.0
16860,ate_29,norte,1797.0,384.0,1033.0,327.0,59200.0
16861,ate_29,norte,3359.0,677.0,1908.0,642.0,140700.0
16862,ate_29,norte,1580.0,372.0,686.0,264.0,62700.0
16863,ate_37,norte,1852.0,452.0,917.0,359.0,54300.0
16864,de_0_ate_18,norte,2206.0,478.0,1140.0,428.0,95300.0
16865,ate_29,norte,1652.0,352.0,711.0,292.0,213200.0
16866,acima_37,norte,1518.0,383.0,656.0,303.0,69800.0
16867,ate_29,norte,1970.0,431.0,1166.0,363.0,50000.0
16868,ate_29,norte,2015.0,524.0,746.0,251.0,77100.0
16869,ate_37,norte,790.0,151.0,380.0,142.0,165000.0
16870,ate_37,norte,2052.0,477.0,900.0,402.0,101500.0
16871,de_0_ate_18,norte,1377.0,296.0,830.0,279.0,151400.0
16872,ate_29,norte,2386.0,565.0,1058.0,414.0,79800.0
16873,de_0_ate_18,norte,2019.0,496.0,899.0,347.0,101900.0
16874,acima_37,norte,2290.0,482.0,1201.0,479.0,113300.0
16875,ate_37,norte,1330.0,273.0,761.0,286.0,105800.0
16876,de_0_ate_18,norte,2017.0,423.0,1177.0,414.0,116200.0
16877,ate_29,norte,2492.0,507.0,1202.0,460.0,150300.0
16878,ate_37,norte,2024.0,459.0,1019.0,422.0,93600.0
16879,de_0_ate_18,norte,1981.0,371.0,773.0,325.0,277000.0
16880,ate_29,norte,2754.0,577.0,887.0,432.0,225000.0
16881,ate_29,norte,2283.0,634.0,1184.0,453.0,76800.0
16882,ate_37,norte,2985.0,591.0,1221.0,486.0,82400.0
16883,ate_29,norte,1504.0,357.0,660.0,258.0,116700.0
16884,ate_29,norte,2809.0,605.0,1093.0,438.0,74000.0
16885,ate_29,norte,1461.0,340.0,515.0,227.0,145800.0
16886,acima_37,norte,1150.0,244.0,552.0,201.0,110400.0
16887,ate_37,norte,938.0,238.0,425.0,157.0,36700.0
16888,de_0_ate_18,norte,1804.0,506.0,895.0,451.0,150000.0
16889,ate_29,norte,1272.0,259.0,519.0,220.0,106300.0
16890,ate_29,norte,1880.0,360.0,743.0,314.0,152700.0
16891,ate_37,norte,1854.0,365.0,883.0,310.0,92600.0
16892,acima_37,norte,1719.0,372.0,844.0,336.0,84200.0
16893,ate_37,norte,1429.0,268.0,672.0,266.0,98800.0
16894,de_0_ate_18,norte,2088.0,535.0,816.0,326.0,70700.0
16895,ate_29,norte,1470.0,336.0,811.0,314.0,75600.0
16896,ate_29,norte,2588.0,435.0,1198.0,442.0,133900.0
16897,ate_29,norte,3513.0,634.0,1658.0,598.0,119900.0
16898,ate_37,norte,1006.0,213.0,443.0,158.0,71300.0
16899,de_0_ate_18,norte,1452.0,217.0,516.0,181.0,165600.0
16900,ate_37,norte,2414.0,428.0,1005.0,401.0,143000.0
16901,ate_37,norte,1878.0,340.0,937.0,353.0,95200.0
16902,ate_29,norte,3263.0,799.0,1384.0,578.0,119400.0
16903,de_0_ate_18,norte,2087.0,424.0,1603.0,438.0,139500.0
16904,ate_37,norte,4183.0,702.0,1891.0,669.0,98100.0
16905,acima_37,norte,1765.0,326.0,796.0,333.0,99200.0
16906,ate_37,norte,334.0,134.0,780.0,130.0,153100.0
16907,ate_29,norte,2103.0,411.0,1019.0,387.0,119700.0
16908,ate_37,norte,1029.0,239.0,509.0,196.0,62800.0
16909,ate_29,norte,3297.0,662.0,1554.0,578.0,111300.0
16910,ate_29,norte,1550.0,345.0,941.0,335.0,70100.0
16911,de_0_ate_18,norte,2522.0,719.0,1381.0,628.0,78800.0
16912,ate_29,norte,1287.0,484.0,805.0,502.0,150000.0
16913,de_0_ate_18,norte,1319.0,267.0,393.0,163.0,135600.0
16914,de_0_ate_18,norte,2497.0,491.0,1153.0,462.0,126900.0
16915,acima_37,norte,921.0,187.0,420.0,187.0,105800.0
16916,ate_37,norte,1982.0,495.0,1052.0,467.0,74100.0
16917,ate_29,norte,2683.0,555.0,1353.0,526.0,82100.0
16918,acima_37,norte,692.0,206.0,398.0,211.0,87500.0
16919,ate_29,norte,1322.0,387.0,794.0,379.0,75000.0
16920,acima_37,norte,2220.0,426.0,1041.0,401.0,70500.0
16921,ate_29,norte,1633.0,380.0,890.0,370.0,97900.0
16922,ate_29,norte,4032.0,798.0,1948.0,775.0,92600.0
16923,ate_37,norte,2987.0,578.0,1581.0,585.0,81100.0
16924,ate_37,norte,644.0,129.0,334.0,121.0,111800.0
16925,acima_37,norte,2380.0,553.0,1300.0,504.0,57500.0
16926,ate_37,norte,1927.0,393.0,996.0,374.0,72300.0
16927,acima_37,norte,1196.0,236.0,965.0,265.0,55000.0
16928,ate_29,norte,1734.0,365.0,866.0,342.0,81700.0
16929,ate_29,norte,2392.0,474.0,1298.0,461.0,73600.0
16930,de_0_ate_18,norte,1661.0,329.0,948.0,357.0,90200.0
16931,ate_29,norte,959.0,212.0,425.0,175.0,96100.0
16932,ate_37,norte,1348.0,234.0,573.0,236.0,74100.0
16933,ate_37,norte,2152.0,462.0,1259.0,420.0,81100.0
16934,ate_37,norte,2017.0,359.0,855.0,346.0,92800.0
16935,ate_37,norte,2474.0,453.0,1130.0,427.0,83000.0
16936,ate_37,norte,2142.0,420.0,1056.0,382.0,86900.0
16937,acima_37,norte,2131.0,399.0,910.0,389.0,92100.0
16938,acima_37,norte,544.0,89.0,240.0,91.0,94800.0
16939,ate_29,norte,2696.0,578.0,1208.0,494.0,122400.0
16940,ate_37,norte,1020.0,215.0,421.0,198.0,143400.0
16941,acima_37,norte,1552.0,290.0,873.0,291.0,81000.0
16942,ate_37,norte,2426.0,423.0,982.0,432.0,92800.0
16943,ate_29,norte,3046.0,605.0,1407.0,571.0,99600.0
16944,ate_29,norte,580.0,117.0,320.0,109.0,130600.0
16945,ate_29,norte,1665.0,405.0,826.0,382.0,66800.0
16946,de_0_ate_18,norte,2985.0,610.0,1544.0,584.0,76800.0
16947,ate_29,norte,1899.0,357.0,891.0,355.0,92500.0
16948,ate_37,norte,2864.0,600.0,1314.0,562.0,75100.0
16949,de_0_ate_18,norte,3276.0,628.0,3546.0,585.0,103100.0
16950,ate_37,norte,2235.0,506.0,1165.0,441.0,57500.0
16951,acima_37,norte,340.0,74.0,235.0,83.0,67500.0
16952,acima_37,norte,1486.0,335.0,765.0,329.0,74100.0
16953,acima_37,norte,2692.0,488.0,1263.0,486.0,86400.0
16954,ate_37,norte,2112.0,374.0,829.0,368.0,90000.0
16955,ate_29,norte,2858.0,511.0,1388.0,512.0,100600.0
16956,acima_37,norte,1186.0,238.0,539.0,212.0,79600.0
16957,de_0_ate_18,norte,2715.0,569.0,1532.0,530.0,69500.0
